comm24,baseTime,hrs,output
0,28,24,0
0,40,24,0
0,38,24,0
0,45,24,0
0,19,24,0
0,29,24,0
3,4,24,0
0,33,24,0
0,65,24,0
0,3,24,0
0,60,24,0
6,29,24,1
0,47,24,1
0,69,24,0
2,41,24,0
1,40,24,0
4,27,24,1
4,34,24,0
0,70,24,0
6,38,24,0
14,35,24,0
3,50,24,1
1,56,24,0
1,53,24,0
31,18,24,6
21,7,24,6
1,64,24,0
3,41,24,0
0,70,24,0
0,70,24,1
40,20,24,5
0,71,24,1
27,25,24,2
35,23,24,3
0,69,24,0
73,7,24,19
2,45,24,0
0,64,24,0
1,43,24,0
16,14,24,3
3,36,24,1
42,11,24,9
2,64,24,0
52,23,24,9
66,12,24,17
2,42,24,1
7,8,24,4
5,34,24,1
37,12,24,7
1,29,24,0
12,39,24,1
0,53,24,0
0,54,24,0
1,65,24,0
0,39,24,1
0,0,24,26
2,60,24,0
4,18,24,1
16,36,24,0
0,50,24,0
1,52,24,0
6,29,24,0
17,9,24,6
63,6,24,40
4,44,24,0
0,70,24,0
0,57,24,0
1,53,24,0
21,14,24,3
1,36,24,0
1,65,24,0
0,57,24,1
0,43,24,0
52,3,24,22
9,18,24,1
0,68,24,0
34,18,24,4
18,17,24,3
0,55,24,0
0,64,24,0
15,29,24,0
0,70,24,0
1,32,24,0
1,42,24,0
14,12,24,5
0,68,24,0
59,10,24,14
2,32,24,0
2,8,24,2
5,33,24,0
0,60,24,0
14,10,24,5
6,21,24,1
0,56,24,0
0,54,24,0
9,3,24,10
1,55,24,0
0,58,24,0
0,70,24,0
5,1,24,30
1,42,24,0
0,62,24,0
7,12,24,2
5,40,24,0
1,59,24,0
0,49,24,1
1,60,24,0
0,60,24,0
7,32,24,0
1,51,24,0
1,61,24,0
0,66,24,0
22,30,24,0
1,47,24,0
7,21,24,0
20,9,24,11
1,62,24,1
2,60,24,0
5,32,24,1
14,19,24,2
10,26,24,4
50,2,24,16
1,48,24,0
1,54,24,0
15,53,24,3
0,69,24,0
1,40,24,0
4,46,24,2
0,67,24,0
1,72,24,0
1,56,24,0
7,16,24,2
0,67,24,0
14,17,24,2
3,36,24,1
0,54,24,0
75,16,24,10
11,11,24,4
1,58,24,0
0,64,24,0
20,35,24,2
30,17,24,3
4,35,24,2
1,57,24,0
0,45,24,1
0,50,24,0
0,0,24,69
0,60,24,0
2,2,24,3
1,55,24,0
8,27,24,0
16,11,24,2
70,16,24,4
1,7,24,3
1,7,24,4
4,43,24,0
19,18,24,3
2,48,24,0
0,69,24,0
2,43,24,2
0,58,24,0
8,4,24,10
1,57,24,0
66,23,24,1
0,72,24,0
13,16,24,2
11,25,24,2
20,15,24,5
3,29,24,0
0,52,24,0
4,48,24,1
0,60,24,0
6,27,24,2
2,61,24,0
4,2,24,2
4,10,24,4
6,41,24,0
3,53,24,0
2,62,24,0
1,53,24,0
3,6,24,2
0,0,24,11
1,41,24,0
6,9,24,4
1,72,24,0
0,60,24,0
7,44,24,3
2,49,24,1
12,37,24,0
0,62,24,0
0,67,24,1
12,6,24,8
3,65,24,0
6,32,24,2
2,71,24,2
60,15,24,10
2,33,24,1
0,56,24,1
17,12,24,10
15,26,24,10
3,50,24,1
2,69,24,3
1,31,24,1
2,65,24,0
2,58,24,0
2,59,24,0
0,58,24,0
15,37,24,3
9,26,24,4
5,39,24,1
4,48,24,0
6,49,24,0
3,7,24,3
2,68,24,0
14,5,24,7
3,42,24,0
2,70,24,0
4,47,24,1
15,23,24,2
0,54,24,0
2,5,24,4
10,24,24,0
2,65,24,5
4,18,24,1
51,4,24,12
10,37,24,3
4,14,24,0
48,8,24,16
2,31,24,1
63,22,24,4
11,27,24,3
4,32,24,0
1,54,24,0
18,23,24,2
11,2,24,20
1,56,24,0
7,39,24,1
6,35,24,2
17,6,24,5
45,13,24,8
72,16,24,6
8,6,24,4
5,15,24,2
17,34,2,0
1,32,24,0
0,31,24,0
0,33,24,0
1,52,24,0
0,18,24,0
0,70,24,1
1,51,24,0
0,34,24,1
5,10,24,3
0,52,24,0
0,62,24,0
4,18,24,0
0,17,24,1
0,50,24,0
0,52,24,0
3,20,24,0
0,21,24,1
1,17,24,0
0,39,24,0
114,1,24,319
111,47,24,33
0,68,24,1
1,11,24,0
0,28,24,0
0,67,24,0
5,19,24,2
0,33,24,0
11,15,24,1
1,47,24,1
0,69,24,1
0,66,24,0
194,2,24,260
0,50,24,0
4,26,24,0
8,9,24,4
260,4,24,191
1,43,24,0
1,72,24,0
1,22,24,0
0,55,24,0
0,40,24,0
3,36,24,2
0,53,24,0
14,21,24,2
4,32,24,0
0,67,24,0
1,15,24,0
0,69,24,0
0,46,24,0
0,48,24,0
0,58,24,0
1,39,24,0
3,32,24,0
7,26,24,0
4,2,24,1
2,26,24,0
0,60,24,0
0,61,24,0
3,7,24,0
0,42,24,0
4,3,24,1
2,40,24,0
1,71,24,0
0,50,24,0
0,61,24,0
0,36,24,0
14,63,24,3
6,24,24,1
47,51,24,2
0,60,24,0
0,68,24,0
2,34,24,0
0,69,24,0
1,36,24,0
0,0,24,3
3,7,24,2
1,5,24,2
1,20,24,0
1,63,24,2
0,37,24,0
0,48,24,0
13,19,24,1
0,36,24,0
0,36,24,0
0,68,24,0
3,4,24,2
0,58,24,0
4,53,24,0
3,7,24,2
0,58,24,1
0,54,24,0
0,66,24,0
0,41,24,0
0,22,24,0
0,40,24,0
5,20,24,0
1,49,24,1
94,40,24,18
1,44,24,0
0,41,24,0
2,41,24,1
0,62,24,0
0,65,24,0
2,15,24,4
9,23,24,1
5,33,24,0
0,43,24,0
1,44,24,0
378,30,24,81
0,68,24,0
0,59,24,0
0,69,24,0
0,49,24,0
1,44,24,1
1,13,24,0
2,41,24,1
4,5,24,2
1,54,24,0
0,65,24,0
0,39,24,0
0,48,24,0
0,22,24,0
1,36,24,0
3,9,24,0
0,40,24,0
0,36,24,0
0,23,24,0
1,24,24,0
1,32,24,1
0,37,24,0
0,39,24,0
0,30,24,0
3,17,24,0
6,25,24,1
0,49,24,0
0,33,24,0
0,51,24,0
0,71,24,0
0,67,24,0
0,58,24,0
3,23,24,0
1,26,24,0
0,52,24,0
0,37,24,0
0,61,24,0
0,37,24,0
0,57,24,0
1,3,24,0
0,54,24,0
2,15,24,0
1,56,24,0
7,9,24,2
1,29,24,0
0,10,24,3
0,16,24,0
1,42,24,1
1,33,24,0
0,42,24,1
0,31,24,0
4,25,24,0
0,56,24,0
2,15,24,0
0,29,24,1
46,57,24,5
0,55,24,0
6,24,24,1
0,51,24,0
3,2,24,1
4,11,24,1
0,45,24,0
0,25,24,0
0,63,24,0
19,24,24,4
0,47,24,0
0,54,24,0
0,52,24,0
12,22,24,0
0,58,24,0
0,72,24,0
1,45,24,0
1,66,24,0
1,15,24,0
0,63,24,0
0,44,24,0
1,24,24,1
0,0,24,7
0,62,24,0
6,13,24,3
0,53,24,0
0,56,17,0
1,41,24,0
0,56,10,0
0,52,10,0
1,8,24,3
0,1,24,1
0,28,17,0
0,14,24,0
1,27,16,0
4,22,23,2
18,26,18,1
0,43,1,0
8,14,24,0
1,32,11,0
5,28,14,0
89,30,6,4
10,22,24,2
1,48,24,0
1,32,24,1
0,29,24,1
32,15,24,2
0,70,24,1
2,24,24,2
0,69,24,0
0,59,24,0
0,63,24,0
0,56,24,0
0,70,24,0
0,0,24,6
1,42,24,1
4,12,24,5
21,18,24,0
0,58,24,0
2,18,24,0
0,53,24,0
0,59,24,0
0,52,24,0
12,11,24,12
10,9,24,7
1,60,24,0
3,27,24,3
1,68,24,2
1,47,24,0
8,19,24,4
13,1,24,14
1,28,24,0
4,27,24,0
0,51,24,0
4,6,24,1
11,21,24,0
1,32,24,0
6,17,24,0
1,49,24,0
9,19,24,2
0,56,24,0
5,5,24,1
0,56,24,3
1,2,24,3
0,57,24,0
0,59,24,0
11,28,24,1
3,2,24,2
0,44,24,0
0,71,24,0
0,0,24,86
6,15,24,3
0,56,24,1
4,33,24,1
8,14,24,1
7,33,24,1
0,66,24,0
8,28,24,2
0,31,24,2
0,65,24,0
1,39,24,0
4,33,24,1
4,42,24,3
2,4,24,9
10,15,24,1
0,63,24,0
6,14,24,1
5,5,24,11
0,2,24,0
0,36,24,0
1,50,24,0
1,3,24,0
0,40,24,0
0,25,24,0
0,23,24,0
0,2,24,0
0,56,24,0
0,24,24,0
0,45,24,0
5,23,24,3
10,46,24,4
2,56,24,0
0,42,24,0
5,25,24,0
0,37,24,0
0,6,24,0
0,50,24,0
0,66,24,0
1,54,24,0
0,32,24,0
1,27,24,0
0,7,24,1
0,68,24,0
0,37,24,0
0,65,24,0
0,31,24,0
4,19,24,0
0,34,24,0
0,55,24,0
2,4,24,4
1,70,24,0
0,31,24,0
3,4,24,0
0,33,24,0
0,4,24,0
1,47,24,0
7,14,24,9
1,64,24,0
0,8,24,4
1,1,24,9
0,46,24,0
2,10,24,2
0,49,24,0
0,41,24,0
0,13,24,0
1,46,24,0
3,17,24,0
4,53,24,0
0,55,24,0
0,20,24,0
0,27,24,1
0,65,24,0
0,45,24,2
0,11,24,0
4,29,24,2
2,2,24,6
0,20,24,0
1,47,24,0
1,47,24,0
0,7,24,0
0,27,24,0
0,0,24,0
1,48,24,0
3,12,24,2
0,64,24,0
0,26,24,0
0,30,24,0
0,0,24,4
0,55,24,0
6,9,24,0
2,20,24,0
0,50,24,5
1,23,24,0
7,43,24,0
6,68,24,2
35,68,24,3
4,50,24,2
38,33,24,8
7,29,24,1
215,39,24,55
12,38,24,3
3,71,24,2
12,42,24,1
7,40,24,0
3,50,24,0
5,66,24,0
128,21,24,30
9,56,24,2
28,10,24,13
57,18,24,8
13,30,24,0
154,19,24,37
53,14,24,21
2,56,24,0
4,49,24,0
31,22,24,2
10,50,24,3
141,15,24,21
54,46,24,8
121,12,24,40
0,42,24,0
234,17,24,47
2,56,24,0
0,13,24,0
1,23,24,0
0,13,24,0
0,20,24,0
2,57,24,0
0,16,24,0
0,6,24,1
7,3,24,6
0,32,24,0
1,4,24,0
0,7,24,0
0,38,24,0
1,60,24,0
0,64,24,0
0,3,24,0
1,62,24,0
0,24,24,0
0,63,24,0
18,17,24,7
0,58,24,0
3,13,24,2
1,69,24,0
0,0,24,0
2,24,24,1
0,44,24,0
0,67,24,0
11,22,24,4
3,13,24,0
0,34,24,0
11,17,24,6
0,56,24,0
0,32,24,0
0,11,24,0
10,1,24,23
3,1,24,0
4,9,24,3
10,10,24,2
1,39,24,0
9,37,24,2
2,55,24,0
0,6,24,0
1,64,24,1
0,50,24,2
0,28,24,2
4,51,24,2
20,8,24,5
0,67,24,0
2,45,24,3
7,12,24,3
0,67,24,0
5,36,24,2
4,40,24,8
0,54,24,0
2,35,24,5
5,1,24,19
0,51,24,0
6,8,24,9
4,49,24,2
3,10,24,1
5,47,24,2
4,61,24,1
4,2,24,6
6,29,24,2
6,68,24,0
0,11,24,1
1,61,24,0
8,26,24,1
0,63,24,1
19,25,24,3
2,33,24,2
2,28,24,1
3,47,24,1
2,71,24,0
0,63,24,0
3,29,24,1
12,12,24,1
3,66,24,0
24,4,24,9
0,47,24,1
13,5,24,6
0,59,24,1
2,22,24,2
19,26,24,1
12,21,24,2
0,61,24,0
12,25,24,3
1,68,24,0
1,55,24,0
1,30,24,0
1,44,24,0
18,11,24,3
2,52,24,2
3,9,24,1
2,37,24,2
14,4,24,12
0,35,24,0
4,4,24,4
4,55,24,2
3,25,24,0
11,23,24,3
4,32,24,2
1,55,24,0
2,29,24,1
1,49,24,0
1,65,24,1
7,18,24,2
2,12,24,0
1,57,24,3
28,24,24,2
4,35,24,1
3,31,24,2
4,32,24,4
4,26,24,1
15,11,24,4
4,35,24,1
0,16,24,1
6,59,24,1
0,56,24,0
3,5,24,3
1,62,24,0
21,12,24,0
3,9,24,2
0,44,24,0
8,30,24,1
2,54,24,0
1,60,24,0
0,69,24,0
0,64,24,1
2,44,24,0
1,2,24,0
2,71,24,0
2,38,24,0
5,56,24,0
5,12,24,1
0,52,24,1
7,15,24,7
0,44,24,1
5,2,24,8
10,27,24,0
5,33,24,3
0,59,24,0
0,62,24,0
5,10,24,1
1,63,24,1
8,11,24,0
0,45,24,0
0,2,24,0
0,0,24,4
7,18,24,0
1,61,24,0
0,48,24,0
0,25,24,0
0,68,24,0
0,68,24,0
2,58,24,0
0,37,24,0
5,29,24,1
1,35,24,0
3,25,24,1
0,53,24,1
2,19,24,0
18,19,24,5
9,27,24,4
0,56,24,0
1,65,24,0
3,51,24,0
0,57,24,0
7,65,24,2
7,52,24,1
2,35,24,0
10,8,24,7
61,17,24,8
0,72,24,0
12,13,24,3
8,13,24,1
0,59,24,0
0,59,24,0
17,3,24,10
0,69,24,0
1,65,24,0
0,69,24,0
1,62,24,0
3,47,24,0
2,45,24,0
28,12,24,6
0,46,24,0
2,35,24,0
2,25,24,3
17,16,24,1
3,22,24,1
0,40,24,0
0,71,24,0
0,26,24,1
1,46,24,0
1,17,24,2
1,68,24,0
0,52,24,2
5,11,24,2
4,28,24,0
2,46,24,0
4,60,24,0
3,3,24,8
0,52,24,0
0,69,24,0
7,39,24,2
2,14,24,0
10,41,24,0
0,46,24,1
0,33,24,0
16,24,24,9
1,47,24,0
49,14,24,8
2,19,24,2
11,5,24,11
0,67,24,0
3,17,24,1
8,37,24,4
0,52,24,0
3,40,24,2
0,50,24,0
51,5,24,13
0,54,24,0
15,6,24,13
1,44,24,2
2,28,24,1
7,32,24,6
2,46,24,1
0,66,24,0
1,61,24,0
6,70,24,1
0,63,24,0
3,70,24,2
11,3,24,10
1,23,24,0
9,45,24,5
57,11,24,21
0,47,24,0
11,47,24,4
1,15,24,0
0,34,24,0
5,9,24,1
0,45,24,0
0,61,24,0
0,66,24,0
0,35,24,1
0,44,24,0
2,50,24,0
3,24,24,0
1,28,24,0
0,57,24,0
0,70,24,0
0,3,24,1
1,8,24,0
4,18,24,0
1,15,24,0
0,52,24,0
0,48,24,0
0,61,24,0
0,70,24,0
0,35,24,0
4,17,24,0
0,15,24,1
0,48,24,0
0,43,24,0
0,39,24,0
0,37,24,0
1,25,24,0
0,46,24,0
0,48,24,0
0,68,24,0
1,43,24,0
0,30,24,0
0,43,24,0
1,9,24,1
0,49,24,0
1,44,24,0
0,52,24,0
0,43,24,0
0,6,24,2
0,26,24,0
0,53,24,0
0,71,24,0
0,67,24,0
6,4,24,1
0,43,24,0
0,8,24,0
0,41,24,0
0,51,24,0
0,9,24,0
0,66,24,0
0,16,24,0
0,23,24,0
1,10,24,0
0,69,24,0
2,9,24,0
21,15,24,2
0,38,24,0
0,66,24,1
0,64,24,0
0,63,24,0
0,2,24,1
0,69,24,0
0,40,24,0
0,58,24,0
1,18,24,0
1,22,24,0
0,7,24,0
0,43,24,0
0,59,24,0
1,46,24,0
0,10,24,0
1,2,24,4
0,5,24,0
0,53,24,0
1,24,24,0
0,21,24,0
0,0,24,0
1,29,24,2
0,13,24,0
0,58,24,0
2,33,24,0
0,62,24,0
0,33,24,0
1,18,24,0
2,8,24,1
0,51,24,0
0,36,24,0
0,40,24,0
0,28,24,0
0,55,24,0
1,14,24,0
0,69,24,0
1,41,24,0
0,16,24,1
2,26,24,0
0,68,24,0
0,32,24,0
5,18,24,0
0,34,24,0
0,26,24,0
0,51,24,0
1,30,24,0
0,64,24,0
0,33,24,1
0,57,24,0
0,45,24,0
0,31,24,0
0,11,24,0
0,22,24,0
0,13,24,0
0,50,24,0
0,58,24,0
0,35,24,0
0,41,24,0
0,39,24,0
2,59,24,0
0,36,24,0
2,26,24,0
0,13,24,0
0,53,24,0
0,11,24,0
10,24,24,4
3,4,24,1
0,49,24,1
0,59,24,0
0,19,24,0
1,5,24,3
0,64,24,0
0,61,24,0
2,26,24,3
0,32,24,0
0,15,24,1
0,58,24,0
0,52,24,0
2,55,24,0
0,46,24,0
0,46,24,0
0,46,24,0
0,46,24,0
4,8,24,1
0,42,24,0
2,4,24,0
0,53,24,0
14,6,24,6
0,50,24,0
4,27,24,2
16,13,24,1
0,2,24,1
20,3,24,3
7,7,24,4
14,24,24,1
0,58,24,0
0,5,24,0
3,21,24,0
0,5,24,0
0,61,24,0
0,58,24,0
0,11,24,0
0,12,24,0
0,46,24,0
0,15,24,0
1,11,24,0
4,3,24,0
1,11,24,3
0,63,24,0
0,36,24,0
2,19,24,0
1,6,24,0
1,48,24,0
0,61,24,0
1,23,24,1
1,18,24,0
0,55,24,0
0,59,24,0
0,55,24,0
0,63,24,0
1,10,24,0
1,5,24,0
1,10,24,3
0,33,24,0
1,54,24,0
0,56,24,0
1,37,24,0
0,38,24,0
0,44,24,0
2,14,24,0
0,1,24,1
1,64,24,0
0,70,24,0
0,33,24,0
1,19,24,0
0,36,24,0
0,31,24,0
0,35,24,0
3,9,24,0
0,4,24,0
0,69,24,0
0,27,24,0
0,63,24,0
0,64,24,0
1,1,24,0
0,39,24,0
1,2,24,2
0,61,24,0
0,60,24,0
0,38,24,0
0,65,24,0
1,50,24,0
0,39,24,1
0,13,24,0
1,49,24,0
0,31,24,0
1,1,24,3
5,32,24,1
0,63,24,0
0,36,24,0
0,41,24,0
0,28,24,0
0,25,24,1
1,53,24,0
0,23,24,0
1,18,24,0
2,24,24,0
0,49,24,0
0,48,24,0
0,67,24,0
0,64,24,0
0,9,24,0
0,48,24,0
11,20,24,0
0,9,24,3
0,51,24,0
2,35,24,0
0,55,24,0
0,28,24,0
0,30,24,0
0,0,24,3
2,50,24,0
0,19,24,0
8,12,24,0
1,46,24,0
0,32,24,0
0,30,24,0
0,44,24,0
2,6,24,0
8,11,24,0
0,18,24,0
1,31,24,0
2,36,24,0
0,4,24,0
3,6,24,0
0,62,24,0
0,71,24,0
0,43,24,0
0,70,24,0
5,15,24,0
0,62,24,0
0,26,24,1
0,57,24,0
0,34,24,0
0,52,24,0
1,28,24,0
2,9,24,1
0,30,24,0
0,62,24,0
0,16,24,0
0,29,24,0
0,71,24,0
0,29,24,0
0,53,24,0
0,24,24,0
0,72,24,0
0,56,24,0
0,46,24,0
0,15,24,0
0,58,24,0
0,40,24,1
0,71,24,0
0,63,24,0
0,51,24,0
0,30,24,0
0,41,24,0
0,56,24,0
0,47,24,0
0,56,24,0
0,0,24,0
0,70,24,0
0,1,24,0
0,33,24,0
0,67,24,0
0,48,24,0
0,3,24,1
3,25,13,0
4,19,24,3
0,8,24,2
0,47,24,1
0,58,24,1
0,62,24,0
7,57,24,6
4,34,24,0
0,59,24,0
1,59,24,1
0,50,24,0
16,14,24,1
0,54,24,1
5,37,24,0
2,34,24,0
1,67,24,0
4,28,24,1
6,25,24,3
0,71,24,0
5,14,24,3
3,47,24,1
12,4,24,3
0,64,24,0
1,72,24,2
3,16,24,2
6,33,24,0
45,14,24,1
3,26,24,0
57,29,24,6
1,8,24,3
32,8,24,8
0,60,24,1
1,62,24,0
24,25,24,3
2,26,24,0
0,57,24,0
2,64,24,0
2,31,24,0
13,25,24,2
3,34,24,1
2,60,24,0
1,51,24,0
7,1,24,11
1,48,24,0
1,68,24,0
28,13,24,9
3,46,24,0
17,25,24,1
1,71,24,0
11,42,24,2
3,68,24,1
8,27,24,0
15,3,24,9
110,15,24,15
46,19,24,6
51,10,24,9
1,55,24,0
4,27,24,1
3,49,24,0
4,29,24,0
13,26,24,0
13,15,24,6
26,7,24,5
9,15,24,5
0,58,24,0
7,38,24,0
10,28,24,2
9,12,24,4
2,60,24,0
0,43,24,0
2,53,24,0
21,11,24,10
13,4,24,6
1,8,24,1
220,17,24,55
2,58,24,0
0,48,24,0
11,37,24,1
0,63,24,0
6,28,24,2
2,37,24,0
0,48,24,0
11,35,24,3
5,39,24,0
0,28,24,0
0,29,24,0
15,4,24,28
1,58,24,0
106,11,24,100
16,7,24,26
0,66,24,0
27,8,24,3
34,13,24,0
0,66,24,1
1,56,24,0
0,47,24,0
0,43,24,0
3,12,24,0
9,22,24,1
11,36,24,0
6,8,24,6
0,0,24,0
8,22,24,1
12,40,24,2
0,60,24,0
41,8,24,31
27,5,24,29
0,49,24,0
1,53,24,0
0,70,24,0
4,9,24,2
25,9,24,28
0,50,24,0
1,26,24,0
2,19,24,0
4,32,24,1
1,2,24,12
0,71,24,0
1,50,24,0
3,31,24,1
2,12,24,0
3,29,24,1
0,33,24,0
0,29,24,0
0,45,24,0
3,11,24,0
7,49,24,0
1,41,24,0
25,51,24,15
1,15,24,1
0,33,24,0
2,38,24,0
0,52,24,0
0,64,24,0
80,26,24,14
3,1,24,10
5,65,24,1
1,66,24,0
1,48,24,0
0,10,24,0
1,26,24,0
0,41,24,0
2,26,24,0
0,29,24,0
0,38,24,0
4,30,24,0
7,43,24,0
33,8,24,20
3,62,24,0
0,64,24,0
4,10,24,6
0,66,24,0
0,45,24,0
1,28,24,0
0,58,24,0
1,34,24,0
1,26,24,0
1,30,24,0
10,3,24,15
0,40,24,0
0,72,24,0
0,45,24,0
1,26,24,0
3,1,24,30
6,14,24,1
0,42,24,0
1,38,24,0
0,64,24,0
3,43,24,0
0,58,24,0
13,42,24,1
2,29,24,0
0,17,24,0
4,18,24,0
0,0,24,10
7,8,24,3
7,37,24,2
1,13,24,1
5,33,24,3
0,61,24,0
1,27,24,0
4,32,24,0
1,45,24,0
10,24,24,1
1,30,24,0
0,45,24,0
5,29,24,0
2,34,24,0
3,12,24,2
0,68,24,0
1,34,24,0
2,50,24,0
0,68,24,0
0,5,24,1
0,62,24,0
0,68,24,0
2,67,24,0
295,46,24,139
0,34,24,0
0,38,24,0
5,8,24,1
1,32,24,1
0,1,24,0
0,55,24,0
0,48,24,0
4,15,24,2
0,55,24,0
0,53,24,0
0,1,24,0
0,28,24,0
0,63,24,0
0,42,24,0
0,16,24,0
0,33,24,0
0,17,24,0
1,9,24,0
0,11,24,0
0,34,24,0
1,5,24,0
0,24,24,0
0,32,24,0
0,32,24,0
0,52,24,0
0,23,24,0
0,12,24,0
0,63,24,0
73,33,24,26
4,61,24,0
6,49,24,7
7,72,24,1
2,58,24,0
44,38,24,7
43,4,24,22
620,23,24,33
299,20,24,25
45,42,24,14
247,11,24,48
58,2,24,68
0,38,24,0
1,10,24,0
0,64,24,0
6,12,24,4
19,21,24,1
0,35,24,0
1,55,24,3
2,40,24,2
17,11,24,6
3,28,24,0
0,53,24,1
0,51,24,0
1,37,24,0
2,69,24,1
2,67,24,0
19,4,24,13
0,64,24,1
1,62,24,1
19,19,24,5
14,5,24,5
4,3,24,5
1,47,24,1
2,28,24,0
1,24,24,0
33,20,24,2
12,7,24,5
5,26,24,0
5,33,24,1
0,32,24,0
13,43,24,3
13,32,24,0
11,13,24,1
2,49,24,0
4,44,24,3
1,27,24,1
2,29,24,1
1,35,24,2
1,48,24,1
0,1,24,1
1,53,24,1
0,61,24,0
7,32,24,1
21,20,24,3
15,28,24,2
7,13,24,5
2,36,24,0
7,39,24,0
16,23,24,0
2,54,16,2
0,58,2,0
2,39,19,0
1,72,24,1
1,55,24,2
16,35,24,7
10,16,24,1
1,67,24,0
37,18,24,6
0,70,24,0
29,15,24,2
1,34,24,1
4,29,24,2
7,26,24,0
10,19,24,0
2,46,24,1
3,41,24,2
7,4,24,3
13,16,24,5
4,18,24,1
3,30,24,3
31,14,24,6
44,64,24,5
67,14,24,16
24,48,24,12
0,57,24,0
5,31,24,2
0,68,24,0
0,31,24,0
0,7,24,0
0,5,24,0
0,65,24,0
2,35,24,0
0,2,24,0
0,1,24,0
0,60,24,0
0,8,24,0
1,70,24,0
0,63,24,0
0,34,24,0
4,21,24,0
1,8,24,0
0,35,24,0
0,51,24,0
0,71,24,0
0,2,24,0
0,1,24,0
3,25,24,1
5,19,24,1
0,51,24,0
1,5,24,1
0,65,24,0
0,67,24,0
0,7,24,1
7,31,24,0
1,35,24,0
0,47,24,0
0,4,24,0
0,51,24,0
0,40,24,0
0,51,24,0
0,50,24,0
0,66,24,0
0,51,24,0
3,20,24,0
0,52,24,0
0,46,24,0
1,40,24,0
1,33,24,0
0,40,24,0
0,0,24,0
0,27,24,0
1,11,24,1
0,14,24,1
3,21,24,0
0,59,24,0
0,33,24,0
4,26,24,0
0,31,24,0
0,72,24,0
0,38,24,0
0,49,24,0
0,9,24,0
0,50,24,0
0,37,24,0
1,35,24,0
0,51,24,0
0,54,24,0
0,43,24,0
3,35,24,2
0,17,24,1
0,55,24,0
0,13,24,0
0,6,24,0
0,16,24,0
3,19,24,0
4,53,24,6
0,68,24,0
4,20,24,3
2,11,24,0
1,41,24,0
9,22,24,0
6,15,24,1
28,12,24,9
0,71,24,1
1,66,24,0
0,56,24,0
0,31,24,0
5,20,24,2
0,67,24,0
3,28,24,0
0,65,24,0
42,5,24,14
14,15,24,7
3,69,24,1
63,26,24,9
2,60,24,0
0,56,24,4
1,38,24,0
8,21,24,0
40,22,24,6
4,31,24,1
3,51,24,1
78,21,24,8
11,2,24,7
2,47,24,0
4,43,24,0
0,47,24,0
3,4,24,7
0,0,24,3
52,11,24,9
19,3,24,10
1,43,24,0
0,54,24,0
0,65,24,0
30,15,24,2
0,49,24,0
2,53,24,0
88,14,24,22
39,15,24,6
0,72,24,1
6,48,24,0
13,9,24,5
14,32,24,1
14,3,24,20
1,59,24,0
0,52,24,0
0,46,24,0
8,25,24,0
30,6,24,10
0,53,24,0
17,38,24,3
1,17,24,0
100,17,24,22
3,38,24,0
20,19,24,1
0,35,24,1
51,23,24,1
2,34,24,1
0,65,24,0
1,57,24,2
2,3,24,3
26,14,24,4
11,49,24,3
4,11,24,0
29,11,24,1
5,47,24,0
3,48,24,0
0,46,24,0
0,66,24,0
33,18,24,4
2,72,24,0
1,34,24,1
4,44,24,1
1,35,24,0
4,35,24,1
1,56,24,0
1,62,24,0
1,35,24,0
0,69,24,0
0,52,24,0
0,48,24,0
1,40,24,1
0,67,24,1
4,14,24,3
48,23,24,3
47,24,24,0
3,29,24,0
10,15,24,2
1,7,24,0
0,31,24,0
12,44,24,0
18,40,24,0
2,45,24,1
0,39,24,0
3,39,24,0
1,58,24,0
0,66,24,0
0,56,24,0
4,49,24,1
5,47,24,0
1,45,24,0
1,48,24,1
9,26,24,1
14,28,24,1
3,64,24,0
2,43,24,0
7,11,24,3
1,56,24,0
28,24,24,5
1,66,24,1
1,44,24,1
5,21,24,0
2,32,24,0
31,21,24,3
9,30,24,2
1,37,24,0
9,40,24,5
0,44,24,0
2,58,24,0
6,28,24,1
1,62,24,0
0,0,24,5
5,69,24,1
19,21,24,2
1,48,24,0
29,22,24,6
25,18,24,5
1,44,24,1
7,14,24,2
11,4,24,29
0,63,24,1
29,7,24,20
8,38,24,2
1,69,24,0
22,24,24,2
1,65,24,0
0,69,24,0
0,48,24,1
0,63,24,0
0,59,24,0
1,54,24,0
3,3,24,4
0,52,2,0
0,31,6,0
0,65,24,0
1,18,24,0
0,70,24,0
4,16,24,1
0,57,24,0
0,52,24,0
0,47,24,0
0,48,24,0
0,57,24,0
0,64,24,0
1,51,24,0
0,41,24,0
0,46,24,0
0,43,24,0
0,7,24,0
11,8,24,1
0,1,24,0
0,60,24,0
0,70,24,0
0,28,24,0
0,33,24,0
0,42,24,0
0,24,24,0
0,45,24,0
0,11,24,0
0,10,24,0
0,46,24,0
0,15,24,0
3,14,24,0
1,47,24,0
2,5,24,5
0,50,24,0
5,3,24,7
0,63,24,0
2,25,24,1
0,54,24,0
1,57,24,0
1,2,24,2
2,32,24,0
6,14,24,4
1,2,24,1
14,7,24,0
0,48,24,0
4,11,24,1
1,67,24,0
0,55,24,0
0,42,24,0
1,31,24,2
3,20,24,0
13,18,24,0
0,62,24,1
1,43,24,0
6,24,24,0
20,14,24,0
0,36,24,0
0,64,24,0
3,29,24,1
2,2,24,0
0,35,24,0
0,71,24,0
3,19,24,0
11,22,24,0
3,30,24,0
1,65,24,0
0,60,24,0
