comm24,baseTime,shares,output
0,66,16,0
18,21,19,4
9,39,16,0
6,22,65,0
25,20,15,5
2,45,21,0
4,1,1,15
0,52,32,0
1,55,31,0
3,52,1,0
0,38,2,0
0,64,32,0
4,35,20,1
31,33,1,3
0,30,12,0
7,48,1,1
0,56,1,0
12,39,15,0
1,62,1,0
0,41,2,0
13,42,1,1
1,22,4,0
3,2,19,27
12,25,1,3
0,61,5,0
27,26,96,3
17,1,1,68
0,34,36,0
1,47,2,0
101,13,2,42
1,67,3,0
19,14,1,5
0,4,5,2
55,30,1,4
1,21,20,0
14,27,1,0
5,48,4,0
0,11,3,1
1,60,1,0
0,42,11,0
56,4,1,49
0,21,2,0
61,31,1,4
1,63,2,0
0,55,3,0
11,25,3,2
40,32,3,10
1,58,19,0
26,13,3,3
52,31,3,6
2,16,3,1
84,11,1,22
1,29,24,0
1,21,14,0
5,48,27,1
16,23,1,2
2,32,31,0
17,20,1,2
1,19,11,0
2,69,1,0
0,70,11,0
67,12,1,17
1,9,27,3
10,30,46,2
2,72,1,0
0,71,26,0
1,10,30,0
0,66,2,0
57,12,2,25
3,45,22,1
23,43,1,12
2,19,22,0
29,22,1,2
10,21,22,1
24,6,249,20
5,60,47,0
59,11,1,28
9,5,1,6
4,18,34,2
1,22,16,1
22,37,89,8
8,61,81,0
0,58,19,0
2,21,4,0
1,14,16,1
9,48,81,5
6,51,304,1
1,18,21,0
8,38,1,0
2,66,16,0
0,60,34,0
3,41,32,0
3,37,1,1
10,27,1,2
20,20,375,5
1,10,26,0
8,64,532,2
2,36,79,1
18,49,75,5
41,5,183,49
0,25,27,1
31,3,83,90
0,4,2,0
40,15,263,30
60,30,332,22
172,30,3474,11
0,57,1,0
5,41,16,2
6,57,1054,5
1,69,34,0
5,51,38,3
39,37,80,8
0,32,2,0
0,18,2,0
1,27,39,0
0,48,1,0
0,9,3,0
0,50,20,0
0,64,1,0
0,8,2,0
0,8,1,1
0,31,1,0
2,61,3,2
1,70,19,0
1,61,3,0
0,62,3,0
1,40,2,0
0,45,48,0
0,60,1,0
0,48,3,0
0,59,1,0
0,34,2,0
0,56,1,0
0,44,4,0
0,47,3,0
1,7,1,0
0,43,11,0
4,42,35,0
1,23,2,0
0,52,15,0
0,69,1,0
1,41,1,0
0,50,25,0
0,55,3,0
4,24,13,1
5,16,12,0
0,69,11,2
0,51,2,0
1,63,13,0
1,26,12,0
2,10,2,2
0,2,1,1
3,9,2,0
0,24,1,0
0,8,1,0
0,54,16,0
0,26,1,0
4,43,24,1
0,67,27,0
1,43,3,0
2,30,1,1
2,27,16,0
2,19,1,1
0,13,4,1
3,3,19,1
10,22,103,2
3,28,5,0
4,10,3,0
4,30,42,0
0,0,1,0
1,29,33,0
0,45,1,0
2,37,4,0
0,50,3,0
0,54,4,0
0,14,1,0
11,5,6,0
0,27,30,0
0,14,1,2
0,70,3,0
0,67,6,0
0,18,2,0
0,0,5,4
0,63,2,0
2,14,3,0
0,7,7,1
0,47,1,0
2,32,12,0
0,51,11,0
0,71,25,0
1,62,2,0
4,28,1,0
0,56,3,0
0,65,3,0
7,69,404,1
1,37,1,0
1,33,4,0
2,4,4,0
0,68,93,0
7,2,15,4
0,35,1,0
0,35,40,0
15,17,18,2
1,19,2,1
3,22,4,0
0,14,4,3
0,36,11,0
2,25,1,0
3,4,7,0
0,59,5,0
5,9,13,1
0,45,20,0
0,20,1,0
0,47,4,0
1,28,20,0
4,8,4,1
0,60,1,0
2,5,1,3
0,25,3,0
0,46,4,0
0,29,2,0
0,38,1,0
1,71,1,0
0,35,1,0
0,49,3,0
0,64,2,0
0,65,1,0
1,43,4,0
0,47,4,0
0,65,1,0
1,17,4,1
0,65,3,0
10,24,4,0
0,42,1,0
0,32,1,0
0,50,2,0
0,1,1,1
0,53,2,0
0,13,2,0
0,6,1,1
0,39,2,0
4,48,16,0
0,2,1,0
0,33,1,2
15,16,31,10
0,68,3,0
0,40,2,0
4,7,25,3
0,52,35,0
2,49,69,0
0,6,1,0
4,29,20,0
1,55,20,0
1,56,3,0
3,13,7,0
0,8,1,1
1,2,3,0
3,12,4,2
0,35,1,0
9,26,11,0
0,39,1,0
2,31,4,0
0,47,2,0
0,41,3,0
2,1,3,2
5,27,2,2
4,16,13,2
2,32,6,0
1,8,1,3
2,55,1,0
0,66,6,0
0,57,1,0
14,16,12,3
0,68,3,0
0,53,5,0
0,66,2,0
0,26,1,1
3,14,3,1
3,20,1,0
4,22,3,1
1,31,7,0
0,56,6,0
0,69,3,0
1,2,11,2
0,2,3,0
0,33,21,2
0,65,1,0
1,22,2,0
1,36,32,0
0,54,2,0
0,57,1,0
1,60,13,0
4,36,2,2
0,43,2,0
2,18,3,0
1,7,1,0
0,56,6,0
0,69,2,0
0,49,1,0
0,34,1,0
0,15,3,0
0,69,2,0
2,3,1,2
6,29,1,1
0,71,1,0
0,49,1,0
1,70,2,0
0,32,1,0
12,4,1,10
5,8,3,0
0,32,1,0
1,2,2,1
2,16,14,0
9,24,1,1
0,52,2,0
0,61,1,0
0,56,1,0
1,1,1,1
1,44,1,0
10,2,14,8
2,32,1,0
0,70,11,0
5,11,2,4
0,40,1,0
5,10,2,0
1,6,1,2
0,50,2,0
0,37,2,0
33,16,13,3
17,9,1,5
9,32,17,2
22,7,2,1
0,37,1,1
1,48,33,0
1,68,3,0
1,58,14,0
0,71,2,0
3,13,2,0
12,6,4,3
38,11,85,4
1,69,40,0
3,7,21,2
1,48,1,0
8,21,2,2
3,12,18,2
8,23,2,0
0,48,1,2
4,33,1,0
4,40,1,2
7,16,3,1
0,50,1,0
0,48,1,0
8,11,3,3
9,3,3,8
7,36,3,1
0,29,1,0
0,24,1,0
0,44,1,2
15,42,309,2
0,63,5,1
21,18,1,0
8,43,1,0
0,49,21,0
1,23,1,0
0,47,20,1
0,58,11,0
0,54,1,0
47,21,189,5
1,71,11,2
1,53,48,3
36,4,14,19
0,46,1,2
0,59,51,2
0,48,25,2
6,23,63,1
0,71,21,0
2,40,79,0
0,67,34,1
0,39,23,0
38,14,4,4
0,58,1,0
10,10,14,2
0,31,1,0
0,51,4,1
8,17,96,3
0,55,3,0
2,57,16,0
0,35,24,0
0,66,11,0
3,28,1,0
1,2,1,0
3,34,14,1
0,62,3,0
9,8,17,3
4,3,6,0
0,30,1,0
4,47,40,3
0,64,32,2
0,47,2,0
3,40,1,1
1,60,1,1
7,26,32,0
1,46,41,0
6,6,15,2
1,47,4,0
0,72,28,0
0,56,19,0
4,15,19,2
1,33,2,0
0,64,4,0
0,60,5,0
0,52,1,0
0,0,1,0
1,22,4,0
1,20,5,0
0,53,3,0
0,20,1,0
1,31,4,0
0,46,3,0
0,31,2,0
0,31,5,0
1,33,1,0
0,57,3,0
24,30,3,0
1,52,1,0
2,4,1,2
1,15,12,2
0,49,2,0
0,19,7,2
0,24,1,0
1,23,6,0
1,45,107,0
5,25,2,0
0,69,5,0
0,54,2,0
0,49,3,0
0,72,12,0
0,67,11,0
6,58,3,8
0,0,13,12
0,47,1,0
0,12,2,0
6,18,1,1
6,71,5,1
0,2,1,0
0,12,2,0
0,34,12,0
0,44,1,0
3,60,2,0
11,6,14,2
0,43,1,0
0,61,4,0
0,60,2,0
0,51,2,0
0,64,2,0
0,27,1,0
0,16,2,0
1,16,2,0
0,32,22,0
0,36,1,0
2,34,1,1
0,5,7,1
2,33,2,0
0,20,2,1
1,26,2,0
2,44,1,0
3,20,15,3
4,12,1,2
1,41,3,1
0,71,11,0
2,29,1,0
1,12,2,0
0,50,22,1
0,67,4,0
0,42,2,0
0,26,1,0
1,65,1,0
0,59,3,0
0,52,2,0
0,65,2,0
0,39,1,2
0,4,1,0
0,41,1,0
1,5,1,0
2,1,13,19
3,11,1,0
0,37,1,0
0,40,1,0
0,51,1,0
1,64,5,0
1,33,3,0
0,48,1,0
0,15,1,0
0,21,1,0
0,60,1,0
0,42,1,0
0,70,1,0
6,18,2,0
0,72,1,0
0,53,3,0
0,2,2,0
0,59,1,0
0,53,1,0
0,29,1,0
2,23,1,0
0,39,2,0
64,35,1,21
0,13,1,0
0,38,1,0
0,59,26,0
13,24,13,0
0,47,1,0
52,44,186,15
113,40,66,48
107,31,59,17
213,12,34,27
32,70,195,8
24,32,22,5
75,5,64,28
13,1,19,17
1,59,29,2
19,58,209,0
271,29,182,51
16,35,69,1
2,36,25,0
1,39,28,0
6,25,76,0
0,54,92,0
2,9,4,1
1,30,78,0
3,48,75,0
7,7,86,4
1,10,27,0
0,55,47,0
15,22,33,1
2,55,46,0
17,3,382,20
8,16,17,1
11,17,74,1
25,19,109,9
3,1,183,16
1,39,69,0
0,35,34,0
6,17,72,1
1,34,50,0
0,52,29,0
22,21,4,1
1,11,45,1
0,58,36,0
1,46,28,0
0,44,57,0
11,14,66,1
0,64,48,0
0,56,54,0
4,20,105,2
3,43,59,1
0,44,52,0
2,5,54,3
1,41,19,0
2,13,25,1
1,34,14,0
2,29,25,0
0,46,16,0
0,68,16,0
6,3,39,8
0,57,4,0
5,38,104,0
4,16,42,1
0,2,19,4
1,32,142,0
0,31,1,0
0,68,335,0
0,0,44,0
0,35,40,0
0,52,30,0
0,49,15,0
0,51,68,1
0,61,42,0
2,6,54,1
0,33,13,1
0,23,37,0
1,8,14,0
4,22,17,0
2,45,47,0
0,51,117,0
2,35,20,0
0,31,15,0
0,2,23,2
1,47,76,0
2,23,67,0
1,18,78,3
0,60,137,0
1,24,14,0
0,43,2,0
3,30,5,0
1,28,39,0
0,64,24,0
0,43,4,0
0,27,36,1
1,45,83,1
3,15,13,0
0,72,20,0
0,37,27,0
2,10,104,1
8,18,3,0
0,0,33,2
1,57,69,0
0,0,14,4
3,17,49,0
2,59,118,0
0,30,21,0
0,49,54,0
0,53,28,0
1,69,34,0
0,30,24,0
0,69,29,0
0,69,63,0
0,36,38,1
0,41,26,0
1,37,2,0
10,22,96,2
0,58,31,0
7,26,88,0
1,55,85,0
7,7,25,3
2,4,89,0
1,49,51,1
0,72,67,0
5,45,28,0
0,68,24,0
0,29,55,0
0,58,11,0
0,47,68,0
1,5,12,0
0,29,11,0
0,69,39,0
0,47,58,0
0,21,4,0
0,48,45,0
0,2,23,0
0,56,28,0
0,60,244,1
0,42,46,0
2,41,210,0
0,39,1,0
0,22,2,0
1,25,14,0
3,21,2,0
4,8,83,1
0,34,34,0
0,61,24,0
1,70,17,0
0,68,34,0
5,10,49,1
6,16,38,0
0,0,79,5
1,50,35,0
1,27,28,0
2,32,18,0
1,57,34,0
7,11,66,5
9,25,82,0
0,71,22,1
1,69,18,0
0,14,19,2
0,55,12,0
0,60,6,0
0,7,15,0
2,20,32,0
1,34,36,0
0,61,32,0
2,18,15,1
2,33,48,0
0,27,21,0
0,68,45,0
0,20,18,0
0,61,32,0
1,19,16,0
0,2,37,2
1,44,17,0
1,24,13,0
1,1,71,2
1,31,55,0
0,54,4,0
3,53,46,0
8,28,255,2
0,64,28,0
0,42,35,0
0,32,29,0
0,56,28,0
1,39,45,0
1,48,22,0
3,45,34,0
0,69,47,0
0,51,16,0
2,22,12,0
2,21,27,0
0,43,42,0
0,61,72,0
4,5,22,1
0,63,64,0
6,10,63,1
1,62,38,0
1,6,30,1
0,57,16,0
2,36,53,0
6,31,107,0
0,61,31,0
0,52,32,0
0,55,14,0
0,34,19,1
0,45,17,0
3,29,3,2
1,25,12,0
3,13,33,0
0,44,15,0
8,22,86,0
0,36,30,1
0,53,13,0
1,54,19,0
0,8,80,7
3,27,46,1
6,11,11,0
1,42,39,0
6,38,55,0
4,41,53,3
141,15,3099,42
28,1,527,37
54,9,521,16
2,39,94,1
6,41,279,0
29,9,82,6
25,30,750,3
2,70,57,0
202,7,619,122
16,21,82,2
0,64,51,1
179,11,190,36
3,32,125,1
21,64,2016,1
1,72,247,0
0,64,80,0
3,48,291,0
1,50,75,0
64,2,1597,106
0,34,29,0
5,40,133,0
9,25,18,0
64,41,2408,20
9,34,487,0
1,62,285,0
102,22,418,7
30,19,395,3
30,4,378,19
2,25,19,0
117,25,1624,18
0,68,192,0
308,13,1865,54
17,8,312,6
531,21,3621,122
8,2,27,7
74,7,832,50
4,16,2,0
15,61,1583,0
8,6,31,3
4,51,236,0
24,63,1205,2
0,54,48,0
9,58,739,2
11,4,35,7
0,65,30,0
0,45,63,0
332,13,1823,108
27,26,607,3
4,44,45,0
353,14,2195,94
17,19,168,2
208,20,2874,39
3,43,15,0
37,51,1624,2
8,36,566,1
1,62,135,0
4,22,18,0
20,63,1530,2
1,47,100,0
0,60,97,0
70,13,583,20
2,66,54,0
1,61,282,0
14,33,649,6
78,15,823,15
2,55,334,0
551,2,8902,1059
1,56,65,1
133,28,1554,20
1,49,355,0
17,27,326,5
145,23,1418,13
0,45,42,0
436,19,3865,92
15,22,63,0
12,42,1464,2
7,35,108,0
9,8,197,4
0,50,102,0
1400,23,3748,162
3,58,28,0
0,70,35,0
40,25,429,1
481,16,539,64
34,34,811,8
4,56,464,0
3,48,237,0
42,40,1600,12
50,29,1635,7
15,38,425,2
34,16,203,5
8,27,189,0
25,16,303,9
13,38,1638,2
75,18,799,8
13,50,930,0
2,1,18,1
391,11,4486,138
0,54,13,0
4,49,251,0
31,33,990,4
0,72,2124,0
1,36,26,0
13,35,458,4
4,36,51,0
0,64,45,0
3,47,334,0
2,61,116,0
78,21,168,5
1,45,347,0
114,18,854,19
3,14,11,0
11,41,295,5
22,6,149,7
56,33,631,4
24,4,626,22
45,2,1277,98
49,40,2970,18
15,32,559,7
26,10,265,4
0,51,11,0
307,20,1414,39
24,3,244,18
10,9,129,5
1,35,21,1
356,37,1693,89
4,26,21,0
0,59,70,0
8,27,143,0
42,13,219,8
291,34,4142,75
4,27,99,1
433,29,3237,99
17,9,143,12
107,3,3113,167
23,12,270,3
222,14,5358,83
0,36,12,0
120,15,435,25
1,46,177,0
25,42,559,7
7,48,130,2
73,43,3644,13
17,14,43,4
17,31,286,2
0,49,18,0
86,35,990,11
2,41,112,1
16,31,247,2
20,10,54,0
277,26,2915,42
15,36,549,1
10,12,231,6
119,12,1531,31
5,25,65,0
381,14,2745,183
0,41,4,1
0,30,4,2
3,66,45,2
6,19,2,1
0,53,2,0
0,54,3,0
0,63,1,0
0,28,3,0
2,7,1,2
0,71,25,0
0,65,13,0
0,61,16,0
1,5,3,0
9,30,51,0
1,16,2,0
0,67,5,0
3,34,24,1
0,9,3,2
11,13,12,5
1,53,12,1
0,66,19,0
19,37,63,7
42,20,92,70
11,26,4,3
5,60,18,0
3,72,17,0
4,4,21,2
2,44,21,0
93,32,294,8
1,56,4,0
0,54,16,0
12,45,315,1
29,50,316,6
64,11,84,17
236,15,349,52
17,44,146,0
2,62,218,0
71,9,871,65
0,60,26,0
2,70,81,1
2,62,65,0
4,33,14,2
67,23,52,7
10,13,11,1
11,2,2,4
4,57,207,2
2,62,2,0
3,68,33,1
7,43,61,7
8,5,1,4
7,36,16,0
2,55,37,0
25,13,97,7
1,47,31,0
2,34,17,0
58,23,70,8
10,36,61,3
6,32,45,2
1,72,51,1
3,63,93,0
45,26,314,7
5,60,2714,2
26,42,212,4
105,3,288,110
14,22,2,1
73,27,613,8
2,42,2,0
8,30,1,0
2,59,41,5
0,62,30,0
5,9,2,1
92,25,90,9
8,50,75,3
221,40,2396,12
4,30,18,0
6,1,3,11
2,42,1,1
2,58,636,1
289,17,690,58
0,66,4,0
4,42,517,2
37,17,228,4
4,43,43,0
114,31,496,7
0,0,436,85
39,11,42,11
3,2,32,3
15,40,339,1
0,57,3,0
0,68,28,0
12,25,33,2
0,71,70,1
0,64,3,0
123,40,599,8
1,35,12,0
1,57,57,0
7,52,19,1
142,7,914,108
1,59,78,0
0,68,14,0
60,29,149,9
4,35,11,0
121,13,360,74
56,29,541,10
3,47,61,0
5,38,18,0
2,56,45,0
9,50,108,0
45,23,25,8
30,33,60,4
179,33,1712,28
65,44,290,9
5,62,157,10
5,46,91,2
24,53,518,22
0,71,3,0
14,51,70,9
1,48,71,1
88,42,1070,7
15,55,239,2
132,24,159,14
6,67,162,4
12,28,89,1
198,31,1198,27
55,31,366,20
5,46,126,2
47,71,1492,36
58,36,12,11
343,16,1041,74
52,39,343,21
160,8,212,151
65,35,117,20
247,21,970,52
24,54,163,5
26,31,144,16
8,56,1,1
5,72,203,4
188,17,129,29
126,24,56,17
145,11,218,76
98,7,221,95
116,38,271,20
80,2,1237,205
232,17,1093,101
0,65,19,0
1,50,11,0
6,42,27,0
3,17,15,2
2,38,4,0
0,64,20,0
0,4,3,0
0,65,14,0
0,38,24,0
0,45,62,0
0,56,15,0
0,9,28,2
0,23,23,0
0,7,1,0
1,18,22,0
0,69,44,0
2,25,22,1
3,13,94,0
2,10,42,2
6,10,27,1
8,8,33,3
0,72,78,1
1,72,26,0
10,26,53,0
2,26,18,0
0,64,17,1
0,41,38,0
5,6,14,11
3,16,5,0
3,27,24,0
1,43,2,1
0,34,1,0
0,43,1,0
33,44,4332,2
42,25,311,13
0,36,1,0
0,67,3,0
0,10,11,1
0,37,1,0
0,52,1,0
0,67,1,0
0,51,1,0
0,63,2,0
0,48,4,0
0,1,2,0
0,35,2,0
5,6,2,1
1,15,2,0
2,16,1,0
2,19,1,0
0,24,2,2
0,44,1,0
0,1,148,0
0,53,23,0
6,39,2,1
0,67,1,0
36,24,21,2
0,65,4,0
1,61,2,0
0,26,1,0
1,4,2,0
0,17,1,0
0,60,2,0
0,43,1,0
0,59,2,0
0,53,1,0
1,27,2,0
0,27,12,0
0,13,2,0
0,13,4,0
0,72,1,0
0,36,1,0
0,58,1,0
0,28,12,0
0,17,3,0
0,62,2,0
0,69,1,0
0,8,1,0
0,65,3,0
0,69,1,0
1,27,3,0
0,16,1,0
0,37,1,0
0,21,1,0
0,31,1,0
10,46,64,2
11,28,24,0
2,4,24,14
8,11,2,1
2,9,1,0
1,9,18,0
0,53,1,0
0,57,24,0
1,50,2,0
1,48,2,0
0,2,25,7
28,13,42,19
13,27,22,1
0,50,16,0
10,15,3,0
4,20,2,0
2,8,3,1
0,68,3,1
1,8,1,0
0,10,24,1
0,54,1,0
0,32,1,0
6,43,3,1
3,24,2,0
0,50,2,1
0,70,2,2
0,0,34,2
0,43,12,0
0,52,24,0
0,54,22,0
0,55,30,1
0,67,13,0
0,45,22,0
0,66,50,0
18,18,25,4
0,58,5,0
4,18,53,0
0,60,15,0
0,53,33,0
1,33,27,0
24,21,67,0
4,47,136,1
0,2,4,5
2,16,27,0
0,55,55,0
0,8,3,0
0,31,29,0
0,0,4,12
1,55,30,2
2,39,4,0
53,24,17,6
1,50,25,0
0,18,14,0
0,5,2,0
1,66,2,0
4,28,11,0
2,10,20,0
0,3,4,2
1,21,38,0
3,11,13,1
0,45,5,0
2,26,17,1
4,21,13,3
5,39,3,2
17,18,22,0
1,6,18,0
0,27,9,0
0,11,65,5
0,33,37,0
0,72,29,0
0,67,24,0
3,21,8,0
1,44,15,0
0,53,1,0
0,49,3,0
0,42,1,0
1,19,2,0
1,27,3,0
0,29,3,0
0,20,1,0
2,4,14,0
0,40,63,0
2,21,26,0
3,28,46,1
0,41,20,0
0,69,1,0
1,18,3,0
0,51,18,0
0,50,13,0
1,15,60,0
0,61,20,0
1,21,2,0
0,30,21,0
0,28,26,0
0,58,1,0
3,17,2,0
1,25,3,0
0,33,3,0
3,23,21,1
0,44,3,0
0,29,21,0
0,47,13,0
2,24,23,1
0,15,3,0
3,23,12,0
2,4,7,0
1,2,2,0
3,45,1,0
0,57,32,0
2,32,2,1
0,25,13,1
0,51,2,0
0,61,2,0
0,15,2,0
2,15,5,0
0,41,2,0
1,22,4,0
0,54,1,0
0,6,1,0
0,70,1,0
1,12,37,0
18,59,848,0
88,12,372,47
0,62,19,0
1,61,66,0
71,1,2048,378
2,70,235,0
17,45,393,1
1,69,68,0
25,12,54,9
4,63,491,1
2,52,107,0
10,20,249,0
0,40,97,0
2,4,61,9
1,42,64,0
0,59,82,0
64,22,251,5
12,51,1772,3
7,45,106,0
291,6,2305,237
845,11,392,276
0,53,67,0
1,53,295,0
4,29,1,0
0,64,130,0
0,0,54,21
0,63,207,0
13,50,146,1
1,52,68,0
22,50,503,2
3,57,240,1
103,45,783,15
0,64,118,0
0,63,51,0
129,18,216,25
5,50,242,0
6,41,113,0
4,39,252,0
2,65,225,0
22,30,263,2
11,26,82,3
8,66,1343,1
1036,22,1761,143
7,28,167,0
0,70,107,0
12,22,50,0
38,26,232,0
19,55,1104,1
1,71,101,0
7,37,2,0
17,70,3045,11
27,40,288,2
23,20,91,1
10,40,90,2
111,10,938,58
6,35,182,0
1,46,57,1
188,26,154,13
12,25,26,1
3,32,1,0
43,51,3727,13
79,15,2,24
0,70,77,1
235,6,1000,147
4,44,1,1
9,32,196,0
15,51,376,4
0,72,1,0
2,35,101,2
7,4,54,17
32,8,272,38
0,57,28,0
0,60,211,0
0,58,85,0
1,49,2,0
0,48,91,0
0,63,22,0
80,37,338,12
8,19,36,0
5,8,98,2
143,11,645,107
66,31,54,13
3,24,63,0
0,47,21,0
4,47,84,1
6,22,27,1
170,1,3080,1139
65,7,177,33
1,70,318,0
1,34,76,3
43,63,379,16
48,16,93,12
6,34,32,3
57,1,1404,218
0,61,48,0
1,56,54,1
22,13,367,11
8,32,41,1
1,46,254,0
346,21,166,69
3,50,78,2
5,49,1,1
17,49,1,0
178,35,1150,45
0,58,62,0
13,2,37,37
9,9,65,9
4,50,134,0
38,29,150,12
9,61,221,0
11,31,56,1
61,26,143,17
4,31,52,0
1,63,285,0
5,66,57,1
1,60,109,0
15,46,1358,9
44,62,1905,6
7,4,56,23
27,48,304,16
32,20,280,9
40,18,212,15
90,54,683,13
71,26,198,14
17,10,79,11
71,15,356,41
5,72,819,0
202,19,289,39
1,64,101,2
0,55,78,0
1,28,33,0
2,24,4,0
18,16,402,7
5,21,67,2
39,1,240,98
177,12,543,65
130,12,765,109
32,12,68,20
4,50,118,1
4,63,78,2
13,32,47,3
14,59,694,2
63,6,1123,172
11,64,376,2
23,3,379,44
1,7,22,0
3,11,43,2
10,13,70,4
0,7,1,0
0,52,1,0
4,32,1,0
2,9,1,0
2,19,1,0
2,31,2,0
0,0,1,1
11,28,1,2
0,3,2,1
0,33,1,0
2,6,2,0
1,14,1,0
3,21,1,0
3,17,3,4
1,10,1,0
0,63,1,0
1,72,1,0
3,67,1,1
3,43,45,0
0,65,2,0
5,56,13,1
0,70,1,0
6,15,13,5
1,58,11,0
4,36,2,1
2,19,1,0
3,48,13,1
2,53,1,0
11,26,39,1
2,2,4,1
0,8,1,0
67,12,1,5
2,24,3,0
0,41,1,0
0,70,1,0
34,17,13,16
1,22,1,1
0,64,4,0
1,41,2,0
2,46,2,0
0,53,1,0
3,6,1,0
2,10,1,0
11,3,2,1
1,69,1,0
0,37,4,0
0,13,3,0
0,58,38,0
0,69,1,1
1,25,1,0
4,11,1,0
3,34,2,0
0,1,1,7
0,56,2,0
1,36,1,0
0,71,2,0
1,68,1,0
0,41,2,0
0,8,1,0
0,43,2,0
1,38,2,1
0,5,1,1
0,27,1,0
0,34,1,1
8,17,2,3
0,1,1,1
0,29,2,1
1,4,1,0
13,24,24,2
55,9,1,21
0,42,1,0
0,0,1,2
3,15,17,0
0,25,1,0
0,64,2,0
5,15,2,1
5,7,2,3
12,9,4,1
3,19,1,0
0,38,11,0
2,25,2,1
0,70,3,0
1,10,14,2
2,11,1,1
0,61,3,0
2,17,1,1
0,67,1,0
0,50,2,0
10,24,2,3
0,0,1,0
5,24,1,4
0,67,1,0
5,28,3,0
1,33,1,0
0,0,1,1
0,61,1,0
0,61,1,0
0,40,2,0
0,7,2,0
2,53,3,0
2,55,3,1
7,11,4,1
1,4,2,2
0,0,2,6
3,35,30,0
48,1,79,54
0,30,3,0
47,24,217,2
0,56,2,0
0,63,1,0
1,25,15,0
1,39,3,0
0,28,3,0
0,68,1,0
2,35,42,0
6,37,17,1
2,49,21,0
8,13,3,1
3,10,4,0
1,19,1,1
4,6,2,1
3,39,2,0
14,6,1,3
2,31,5,0
2,52,1,0
1,48,4,0
0,9,5,0
12,9,3,3
1,70,3,0
0,60,1,0
4,58,1,1
0,38,2,0
2,51,2,0
7,29,2,7
2,57,1,1
65,6,13,38
1,27,3,0
3,14,1,0
0,8,1,0
0,66,4,0
2,4,1,1
18,25,2,6
0,41,1,1
15,25,1,1
0,2,1,0
1,40,3,1
0,40,2,0
0,40,1,0
1,63,2,0
0,47,1,0
6,4,1,2
0,29,2,0
0,28,4,5
0,48,1,0
0,71,3,0
0,61,1,0
1,43,1,0
13,12,2,0
3,10,4,0
27,34,931,87
5,16,1,0
1,12,3,0
19,56,90,8
1,4,1,1
0,39,3,0
1,5,2,0
0,34,1,1
19,10,1,3
0,35,1,0
3,25,2,0
0,62,1,0
0,4,2,0
0,51,4,0
0,63,2,0
10,26,4,1
1,35,4,0
11,5,4,0
0,61,1,0
12,27,5,1
2,9,81,2
0,49,1,1
0,60,6,0
5,25,1,1
0,66,1,0
14,24,1,1
4,49,3,0
0,52,1,0
0,54,1,0
12,9,1,1
3,26,2,0
0,69,1,2
0,33,4,0
12,15,1,4
3,21,14,2
15,14,4,4
0,61,4,0
1,35,1,0
18,48,552,7
102,3,555,94
281,24,1535,25
42,35,347,20
14,48,1592,6
39,26,33,5
15,50,1156,3
6,64,909,2
19,36,459,5
2,72,115,2
2,68,224,2
68,38,574,10
40,35,144,7
103,8,1016,30
37,43,336,15
379,17,1612,50
11,51,258,2
9,31,101,6
54,40,1182,11
280,23,196,31
60,3,537,51
8,52,599,3
1,65,39,0
0,24,1,0
6,59,175,1
5,40,586,1
21,44,266,1
0,69,1,0
54,26,513,12
4,49,35,0
45,1,822,67
37,6,280,17
8,53,458,0
48,30,615,8
217,11,1063,99
1,48,169,2
8,44,288,1
13,68,193,2
7,55,577,1
106,20,354,8
12,29,58,3
114,14,428,20
30,56,234,4
166,10,624,55
1,66,390,0
6,60,161,0
1,49,86,0
37,44,1186,17
3,71,120,0
4,54,444,1
9,25,46,3
6,52,466,0
26,10,71,5
6,63,39,1
7,43,6,2
19,25,46,2
9,44,54,8
2,64,6,0
61,13,12,28
63,26,316,4
68,6,1,55
31,13,44,15
3,31,1,1
2,44,3,1
0,68,3,0
8,18,15,1
0,50,2,0
0,50,3,0
1,49,3,0
12,21,3,0
0,62,1,0
6,28,3,1
1,37,5,0
34,9,46,15
0,69,2,0
4,21,3,1
4,49,68,0
9,30,2,0
0,45,11,0
0,50,1,0
1,51,11,0
1,39,2,0
0,63,2,0
0,53,3,0
11,13,4,1
4,39,2,0
2,33,4,0
0,69,12,0
1,47,3,0
0,71,13,0
14,15,2,2
0,48,11,1
1,52,11,0
6,8,1,2
0,61,12,0
10,21,3,2
8,25,3,0
9,12,1,1
9,12,2,1
2,44,11,1
0,41,14,0
1,59,46,0
13,4,16,7
6,3,4,6
11,18,13,3
1,44,12,0
3,31,22,0
20,3,50,15
11,7,4,0
0,61,11,0
3,42,72,1
1,65,12,0
1,60,24,0
18,10,12,1
0,70,11,0
2,43,4,0
11,26,5,0
0,68,2,0
15,23,3,4
0,72,13,0
2,35,38,2
0,72,13,0
4,31,6,0
0,43,11,0
0,62,18,1
1,47,3,0
1,33,11,0
0,57,48,0
0,68,12,0
27,5,72,5
1,59,3,0
9,13,12,1
18,29,57,1
1,63,173,1
7,2,18,14
33,19,32,3
0,55,13,0
5,36,2,0
3,42,34,0
2,38,13,0
12,11,2,3
2,48,11,0
13,20,4,1
10,4,1,5
0,57,15,1
3,35,13,1
3,51,39,1
0,69,11,0
7,26,12,1
9,41,39,1
28,32,61,0
4,45,31,1
1,47,3,0
13,8,4,4
12,12,4,2
0,67,4,0
17,29,40,1
14,24,12,0
0,52,12,0
37,11,76,17
12,26,4,0
