comm24,baseTime,shares,hrs,output
1,19,32,24,0
2,25,17,24,0
0,15,5,24,1
0,69,95,24,0
4,27,44,24,0
1,49,133,24,0
1,33,1,24,0
0,50,158,24,0
0,55,12,24,0
0,64,23,24,1
0,55,1,24,0
1,29,3,24,0
0,25,3,24,0
5,29,46,24,0
7,22,31,24,0
10,17,2,24,0
3,39,138,24,0
12,17,1,24,0
0,59,1,24,1
8,23,45,24,1
0,64,43,24,0
0,18,2,24,0
0,1,12,24,0
0,29,1,24,0
1,38,2,24,0
0,31,14,24,0
0,23,31,24,0
0,50,5,24,0
0,56,2,24,0
0,65,150,24,0
1,17,2,24,0
0,9,19,24,1
0,64,4,24,0
0,0,90,24,19
0,70,109,24,0
0,53,127,24,0
7,25,173,24,1
1,13,1,24,0
0,46,73,24,1
0,62,22,24,0
6,6,88,24,3
1,49,60,24,1
0,64,81,24,0
0,50,56,24,0
0,69,15,24,0
2,20,207,24,0
0,50,59,24,0
2,43,13,24,0
12,44,2,24,3
0,41,40,24,1
1,35,38,24,1
0,35,2,24,0
1,21,41,24,0
0,37,174,24,0
0,57,29,24,0
0,46,3,24,0
4,11,87,24,2
2,40,213,24,1
0,3,26,24,0
5,18,32,24,1
4,6,68,24,2
0,66,67,24,0
3,28,55,24,0
2,2,97,24,8
2,42,1,24,0
0,57,1,24,0
0,49,102,24,0
0,19,44,24,1
0,67,43,24,0
1,14,122,24,0
0,10,1,24,0
2,50,88,24,0
1,7,30,24,2
0,13,24,24,1
0,64,34,24,0
0,0,64,24,6
1,30,41,24,0
1,58,65,24,0
1,8,19,24,1
1,39,111,24,0
8,26,130,24,1
0,61,1,24,0
0,57,15,24,0
0,7,50,24,1
1,7,38,24,1
0,0,58,24,7
1,43,31,24,0
2,10,24,24,0
0,41,2,24,0
3,18,164,24,1
1,63,75,24,0
0,43,74,24,0
3,25,41,24,0
4,38,75,24,0
0,68,33,24,0
0,71,182,24,0
0,40,17,24,0
0,66,30,24,0
2,44,87,24,0
0,62,96,24,0
0,52,12,24,0
0,53,263,24,0
4,51,36,24,0
1,58,124,24,0
1,47,68,24,1
0,65,30,24,0
0,32,20,24,0
0,51,3,24,0
0,7,33,24,0
1,55,117,24,0
0,62,52,24,0
2,11,92,24,0
0,48,84,24,0
1,18,21,24,0
1,67,90,2,0
0,64,2,2,0
0,51,61,12,0
0,1,1,24,1
2,45,54,1,0
0,0,46,24,2
5,35,118,5,0
0,24,1,24,0
0,29,116,24,0
0,36,1,24,0
0,31,2,24,0
0,52,2,24,0
19,7,24,24,9
0,37,3,24,0
0,66,12,24,0
1,36,1,24,0
0,28,1,24,0
0,65,1,24,0
1,1,5,24,2
2,44,82,24,0
1,46,111,24,0
8,15,34,24,2
0,55,64,24,0
0,59,16,24,0
0,69,13,24,0
1,9,24,24,0
0,71,34,24,1
1,3,29,24,1
1,9,28,24,0
0,47,25,24,0
0,71,2,24,0
2,39,27,24,0
0,28,4,24,0
6,36,54,24,1
0,61,3,24,0
0,1,1,24,2
6,2,5,24,6
1,72,70,24,0
0,11,19,24,0
0,42,1,24,0
0,48,2,24,0
0,30,1,24,0
0,42,14,24,0
0,50,64,24,0
0,62,64,24,0
0,58,5,24,0
0,17,54,24,0
0,31,6,24,0
0,26,34,24,0
0,26,3,24,0
2,18,18,24,0
0,52,11,24,0
0,55,11,24,0
0,43,3,24,0
0,14,1,24,0
0,68,3,24,0
0,69,6,24,0
3,48,82,24,2
1,18,2,24,0
2,22,1,24,1
1,48,12,24,0
0,66,2,24,0
0,67,40,24,0
3,1,7,24,2
0,62,15,24,0
3,9,13,24,0
6,9,57,24,1
0,64,1,24,0
0,25,1,24,0
0,1,3,24,0
0,4,4,24,0
0,27,14,24,0
1,45,1,24,0
0,50,14,24,0
9,11,18,24,0
0,43,78,24,0
0,1,3,24,6
0,40,5,24,0
1,20,12,24,0
1,40,130,24,0
1,23,31,24,0
0,33,21,24,0
0,64,82,24,0
2,28,3,24,0
0,40,1,24,0
0,52,1,24,0
14,19,31,24,1
0,70,2,24,0
0,59,43,24,0
0,68,65,24,0
1,15,15,24,0
11,4,28,24,4
3,29,22,24,0
0,51,16,24,0
0,14,16,24,0
0,68,3,24,0
0,39,12,24,0
1,20,1,24,0
2,7,16,24,0
0,43,2,24,0
1,30,357,24,0
2,47,69,24,1
0,59,87,24,0
0,40,11,24,0
8,3,27,24,0
0,63,28,24,0
0,48,52,24,0
0,61,22,24,0
0,47,3,24,0
8,11,74,24,1
1,3,21,24,1
3,7,26,24,1
0,23,91,24,2
0,40,39,24,0
2,23,23,24,0
0,14,63,24,0
0,49,57,24,0
2,12,62,24,0
0,65,441,24,1
0,27,2,24,0
0,52,3,24,0
0,24,5,24,0
0,24,2,24,0
0,66,15,24,0
0,53,1,24,0
0,66,4,24,0
0,17,1,24,0
0,69,19,24,0
0,69,1,24,0
0,25,33,24,0
0,56,1,24,0
0,1,2,24,0
0,11,27,24,0
0,1,1,24,0
0,30,21,24,0
0,36,1,24,0
0,43,4,24,0
0,26,7,24,0
0,65,6,24,0
0,25,5,24,0
0,50,1,24,0
0,7,1,24,0
0,71,2,24,0
0,29,1,24,0
0,65,23,24,0
0,29,14,24,0
0,23,5,24,0
0,60,3,24,0
0,37,2,24,0
0,25,13,24,0
0,0,11,24,0
0,41,9,24,0
0,64,3,24,0
0,57,2,24,0
0,47,1,24,0
0,3,1,24,0
0,22,4,24,0
0,1,3,24,0
0,48,2,24,0
0,72,1,24,0
0,16,3,24,0
0,1,4,24,0
2,18,1,24,0
0,0,1,24,0
0,53,2,24,0
0,61,1,24,0
0,2,2,24,0
0,35,1,24,0
5,12,1,24,0
0,24,2,24,0
5,35,1,24,0
2,22,2,24,0
0,56,1,24,0
0,44,1,24,0
0,37,1,24,0
0,52,1,24,0
2,29,2,24,0
0,38,1,24,0
0,33,1,24,0
15,24,1,24,2
0,15,2,24,0
2,49,22,24,0
0,72,1,24,0
1,27,2,24,0
0,0,1,24,0
0,50,2,24,0
0,21,1,24,0
0,4,1,24,0
5,3,1,24,7
0,71,3,24,0
0,65,2,24,0
8,18,2,24,2
0,46,1,24,0
0,63,2,24,0
0,23,2,24,0
0,47,3,24,0
0,40,1,24,0
0,59,1,24,0
0,57,1,24,0
0,26,2,24,0
0,32,2,24,0
0,57,4,24,0
0,42,2,24,0
0,70,1,24,0
1,27,1,24,0
0,41,2,24,0
6,59,1,24,3
0,36,1,24,0
0,51,2,24,0
0,71,2,24,0
0,70,1,24,0
0,41,3,24,0
0,60,1,24,0
1,2,2,24,0
0,44,1,24,2
0,60,1,24,0
0,72,1,24,0
0,17,1,24,0
0,32,1,24,0
0,69,1,24,0
0,25,1,24,1
1,12,1,24,0
0,7,1,24,0
0,37,2,24,0
1,25,2,24,0
0,10,3,24,0
1,26,2,24,0
0,72,3,24,0
0,48,1,24,0
3,16,16,24,0
0,43,2,24,1
0,25,4,24,0
0,56,1,24,0
0,70,2,24,0
0,62,1,24,0
0,61,4,24,0
3,14,1,24,0
0,50,2,24,0
0,59,2,24,0
0,55,1,24,0
0,4,1,24,0
1,16,1,24,0
0,51,1,24,0
1,64,31,24,0
0,55,2,24,3
0,39,1,24,0
0,1,3,24,0
0,7,1,24,0
0,66,2,24,0
0,64,2,24,0
0,23,5,24,0
1,25,1,24,1
5,43,353,24,2
0,53,2,24,0
0,21,12,24,0
0,52,2,24,0
5,34,2,24,0
0,60,1,24,0
139,43,1176,24,26
5,52,54,24,0
58,17,4,24,3
5,55,35,24,1
0,31,230,24,0
57,9,17,24,15
1263,17,763,24,119
1,69,138,24,2
3,53,215,24,1
36,6,74,24,5
13,54,73,24,5
15,65,552,24,8
208,32,79,24,21
7,57,325,24,0
100,21,41,24,8
166,25,68,24,15
8,40,25,24,1
40,8,160,24,4
58,30,333,24,8
14,34,13,24,2
308,11,169,24,170
1,57,15,24,0
269,14,465,24,92
26,7,31,24,11
7,47,44,24,1
100,5,42,24,25
0,66,16,24,0
23,2,25,24,22
11,50,1910,24,1
4,50,826,24,2
59,32,242,24,5
1,70,1,24,0
130,28,36,24,7
317,23,181,24,27
560,29,75,24,68
5,41,86,24,0
0,58,110,24,0
294,20,304,24,65
3,72,12,24,3
149,45,409,24,24
10,60,254,24,0
216,10,64,24,113
222,18,54,24,37
2,72,2,24,1
142,10,548,24,37
0,0,16,24,94
77,10,25,24,46
21,35,329,24,1
3,61,95,24,0
13,55,88,24,10
726,11,237,24,161
32,35,41,24,4
82,15,33,24,17
8,25,19,24,1
209,7,710,24,114
136,28,346,24,13
30,11,3,24,6
2,66,20,24,0
83,9,55,24,38
12,38,435,24,2
74,28,40,24,3
127,20,509,24,23
150,17,60,24,17
169,15,44,24,14
241,2,1428,24,735
56,30,44,24,2
116,23,127,24,6
1,52,1,24,0
222,23,74,24,16
1,63,21,24,0
9,62,78,24,2
4,46,41,24,1
9,54,12,24,4
13,44,47,24,8
4,52,42,24,1
5,42,5,24,1
45,44,36,24,3
149,17,208,24,17
2,71,18,24,0
2,39,2,24,1
48,17,59,24,13
46,30,171,24,27
19,35,4,24,3
345,10,316,24,284
72,37,137,24,15
4,61,315,24,2
194,33,846,24,55
23,35,97,24,4
38,37,66,24,9
45,41,18,24,4
59,4,71,24,49
12,55,118,24,0
36,17,90,24,0
21,44,99,24,12
37,36,49,24,24
43,49,199,24,10
19,40,132,24,3
148,21,125,24,4
30,30,127,24,10
94,48,902,24,33
10,59,61,24,1
251,16,486,24,68
96,9,296,24,59
1,71,39,24,0
17,70,310,24,1
19,29,94,24,7
52,27,123,24,10
60,14,77,24,15
4,63,4,24,0
25,2,40,24,20
24,41,166,24,7
75,4,155,24,37
41,35,278,24,11
154,30,252,24,16
258,23,846,24,50
2,40,1,24,0
0,45,1,24,0
0,71,1,24,0
0,43,1,24,0
0,68,1,24,0
1,27,1,24,0
0,0,2,24,0
0,69,1,24,0
0,44,11,24,0
0,69,1,24,0
0,43,1,24,0
0,24,1,24,0
0,68,2,24,0
0,68,1,24,0
0,56,1,24,0
0,3,3,24,0
0,12,6,24,0
0,27,1,24,0
0,12,2,24,0
0,51,5,24,0
0,30,1,24,0
1,11,2,24,0
0,11,1,24,0
0,15,11,24,0
0,52,1,24,0
0,33,1,24,0
0,29,1,24,0
0,41,1,24,0
0,38,1,24,0
1,63,1,24,1
0,22,1,24,0
0,28,3,24,0
2,28,1,24,2
0,43,1,24,0
1,18,1,24,0
0,39,1,24,0
0,57,1,24,0
0,55,2,24,0
0,67,5,24,0
3,21,4,24,0
0,63,2,24,0
0,37,3,24,0
0,59,1,24,0
0,51,1,24,0
0,30,1,24,0
0,39,2,24,0
4,19,2,24,0
3,15,1,24,0
0,28,1,24,0
0,67,4,24,0
0,22,3,24,0
0,30,3,24,0
0,37,5,24,0
0,44,4,24,0
0,60,13,24,0
0,66,5,24,0
0,4,2,24,0
0,69,15,24,0
0,52,4,24,0
5,25,2,24,0
0,48,2,24,0
1,35,32,24,1
0,71,1,24,0
0,53,2,24,0
2,9,1,24,1
0,42,2,24,1
0,38,1,24,0
0,39,3,24,0
0,44,2,24,0
0,47,4,24,0
1,39,2,24,0
0,53,26,24,0
1,2,28,24,0
0,59,11,24,0
0,35,1,24,0
0,64,1,24,0
0,65,1,24,0
0,54,1,24,0
8,9,3,24,10
0,46,4,24,0
3,14,2,24,0
3,57,4,24,0
3,47,2,24,2
0,41,2,24,0
2,50,47,24,1
0,69,1,24,0
3,45,6,24,0
3,68,114,24,0
0,0,59,24,36
1,56,1,24,0
2,66,3,24,0
14,14,40,24,1
6,18,46,24,0
7,18,103,24,0
14,11,21,24,8
8,23,4,24,1
0,32,61,24,0
2,45,221,24,0
6,50,241,24,3
2,51,5,24,2
4,55,437,24,3
0,62,4,24,0
16,43,51,24,8
2,27,50,24,0
30,19,3,24,2
3,38,5,24,0
0,60,3,24,0
213,20,354,24,85
61,24,89,24,17
1,62,29,24,1
18,16,5,24,3
52,7,300,24,43
1,49,53,24,0
21,45,166,24,6
7,36,219,24,2
23,51,308,11,3
3,34,3,24,0
7,7,1,24,3
0,9,1,24,0
0,65,1,24,0
0,33,1,24,0
0,9,1,24,0
0,60,1,24,0
0,68,1,24,0
0,70,1,24,0
0,65,1,24,0
0,46,1,24,0
0,56,1,24,0
0,72,1,24,0
0,58,2,24,0
0,50,1,24,0
0,2,1,24,0
0,60,1,24,0
0,4,1,24,0
0,45,2,24,0
0,18,1,24,0
1,56,2,24,0
0,16,1,24,0
1,39,1,24,0
0,29,12,24,1
0,69,2,24,0
0,24,2,24,0
0,54,2,24,0
0,72,1,24,0
0,38,1,24,0
0,20,29,24,0
0,36,14,24,0
0,21,14,24,0
0,52,1,24,0
0,59,12,24,0
0,52,1,24,0
0,12,14,24,0
0,56,12,24,0
0,22,38,24,1
0,0,28,24,1
0,7,32,24,0
0,46,38,24,0
0,30,46,24,0
40,20,2,24,1
49,12,1,24,3
18,27,2,24,0
0,32,6,24,0
0,56,24,24,0
9,40,6,24,0
0,36,2,24,0
53,20,2,24,13
76,33,153,24,20
25,4,1,24,13
10,17,1,24,4
1,58,18,24,0
1,49,17,24,0
41,15,1,24,1
1,38,5,24,0
57,6,5,24,27
15,20,1,24,0
5,5,4,24,2
28,3,4,24,7
0,53,3,24,1
6,4,1,24,4
2,61,2,24,0
13,27,1,24,1
3,31,4,24,1
11,11,2,24,5
0,58,1,24,0
7,33,1,24,0
33,15,1,24,5
6,37,1,24,0
10,30,1,24,0
3,46,1,24,0
1,45,2,24,0
13,20,1,24,1
0,72,2,24,0
16,25,2,24,1
0,57,1,24,0
0,66,2,24,0
0,62,5,24,0
5,30,1,24,0
3,25,3,24,1
14,2,1,24,9
62,14,2,24,10
0,51,1,24,0
9,5,1,24,4
2,46,3,24,0
1,41,31,24,0
1,71,1,24,0
12,18,1,24,0
13,15,3,24,0
0,42,2,24,1
3,41,20,24,0
8,27,1,24,1
3,70,1,24,0
0,48,2,24,1
0,50,5,24,0
162,28,86,24,29
3,38,5,24,1
8,40,1,24,4
52,5,25,24,20
17,3,3,24,14
5,9,4,24,2
11,27,2,24,1
3,46,1,24,0
0,69,12,24,0
0,41,3,24,0
12,20,1,24,3
102,19,1,24,6
1,56,4,24,0
6,43,1,24,2
2,55,2,24,0
1,39,4,24,1
1,62,3,24,0
1,26,2,24,1
0,67,1,24,0
1,37,2,24,0
2,42,4,24,0
9,27,17,24,0
25,2,2,24,22
1,5,2,24,2
41,6,1,24,21
11,15,4,24,0
23,34,87,24,2
3,38,14,24,0
2,7,13,24,2
58,11,14,24,17
65,14,1,24,15
11,3,8,24,12
0,57,2,24,0
2,24,20,24,0
2,26,2,24,0
5,24,15,24,0
1,29,1,24,0
1,60,60,24,1
3,10,15,24,1
1,31,1,24,0
1,35,2,24,0
5,38,19,24,1
3,7,6,24,3
0,61,80,24,0
8,6,15,24,3
0,58,4,24,0
6,20,26,24,1
1,43,1,24,0
4,15,1,24,3
0,59,3,24,0
1,69,1448,24,0
2,48,11,24,0
4,14,4,24,0
21,29,16,24,1
0,0,1,24,3
0,65,3,24,0
43,6,1,24,15
2,8,6,24,2
16,5,81,24,37
25,29,18,24,2
0,53,3,24,0
0,69,2,24,0
4,8,11,24,2
0,50,1,24,0
8,47,2,24,0
0,70,18,24,0
0,62,3,24,0
1,45,25,24,0
3,33,1,24,0
32,27,11,24,1
3,54,48,24,0
33,18,7,24,4
109,17,6,24,9
0,69,1,24,0
1,14,5,24,1
51,7,3,24,11
0,37,3,24,0
8,17,3,24,3
0,62,44,24,0
0,60,2,24,0
1,72,1,24,0
1,47,5,24,0
7,7,2,24,0
50,22,6,24,3
14,40,3,24,0
0,56,46,24,0
0,53,2,24,0
0,30,12,24,0
0,32,6,24,0
0,72,2,24,0
0,59,1,24,0
0,60,11,24,0
19,31,1,24,5
69,21,17,24,8
0,54,18,24,0
0,47,2,24,0
0,39,2,24,0
59,17,3,24,8
4,24,2,24,3
5,39,4,24,0
12,39,1,24,5
2,22,2,24,0
38,32,2,24,5
17,9,2,24,5
4,53,2,24,0
4,19,4,24,0
0,69,36,24,0
0,44,24,24,0
0,37,1,24,0
0,58,2,24,0
1,60,34,24,0
21,3,35,24,6
6,42,3,24,2
2,57,1,24,0
0,26,3,24,0
5,36,4,24,0
4,47,2,24,0
3,63,1,24,0
4,6,1,24,1
0,54,4,24,0
1,48,1,24,0
7,30,1,24,3
3,14,4,24,0
0,66,1,24,0
5,27,2,24,0
0,35,2,24,0
0,41,2,24,0
0,56,1,24,0
87,7,313,24,22
155,26,727,24,12
0,55,194,24,2
0,65,31,24,1
2,61,265,24,0
98,4,167,24,45
11,29,142,24,1
0,44,2,24,0
2,54,45,24,0
1,70,152,24,0
10,38,64,24,2
1,65,159,24,0
45,1,587,24,220
33,25,61,24,3
63,5,56,24,43
1,58,70,24,0
0,70,357,24,0
3,55,90,24,0
224,6,1433,24,91
78,21,229,24,7
48,15,81,24,4
66,28,164,24,5
47,18,96,24,2
1,47,47,24,0
11,41,963,24,3
156,23,764,24,3
8,43,742,24,3
0,59,90,24,0
7,55,591,24,1
0,66,13,24,0
5,11,14,24,0
113,16,679,24,19
42,14,61,24,4
51,6,67,24,18
51,19,313,24,1
1,60,105,24,0
7,30,22,24,0
10,33,396,24,0
4,38,69,24,0
4,47,49,24,3
82,27,1059,24,9
142,21,21,24,2
2,23,1,24,0
115,19,63,24,0
1,37,1,24,0
0,46,1,24,0
6,5,32,24,8
0,69,1,24,0
0,65,2,24,0
8,3,31,24,4
4,39,45,24,1
18,1,58,24,31
1,70,31,24,0
29,65,2857,24,3
2,51,80,24,1
4,45,59,24,0
124,26,2101,24,21
29,21,124,24,4
3,62,399,24,0
6,49,1,24,0
1,71,21,24,0
17,21,12,24,0
3,12,12,24,2
0,71,11,24,0
1,4,14,24,5
20,1,80,24,20
6,47,240,24,0
45,12,62,24,3
25,38,1009,24,6
55,20,39,24,2
0,52,65,24,0
0,64,59,24,0
490,24,2967,24,23
442,19,1906,24,47
7,46,1065,24,0
3,49,66,24,0
9,26,1,24,1
1,45,2,24,0
0,3,1,24,0
0,27,2,24,0
2,14,2,24,0
1,44,1,24,0
1,40,1,24,0
1,54,2,24,0
0,2,1,24,0
1,48,4,24,0
3,41,20,24,0
14,19,30,24,0
656,8,563,24,104
39,12,54,24,2
9,3,45,24,7
5,45,1026,24,3
0,0,145,24,58
2,66,155,24,0
0,54,49,24,1
0,60,20,24,0
0,56,88,24,0
2,24,1,24,0
290,22,1468,24,14
226,15,1422,24,20
9,1,112,24,15
111,21,693,24,3
22,13,43,24,4
0,0,203,24,222
2,31,31,24,0
0,57,44,24,0
0,45,15,24,0
28,1,218,24,39
25,27,44,24,4
8,63,341,24,1
18,32,827,24,1
1,72,103,24,0
0,29,1,24,3
4,41,67,24,0
1,44,1,24,0
1,8,1,24,0
0,37,2,24,0
3,53,14,24,0
74,4,112,24,31
4,58,108,24,0
46,29,505,24,12
145,9,1409,24,68
8,1,105,24,35
111,10,191,24,5
55,12,59,24,7
60,23,50,24,2
183,6,72,24,13
64,27,1656,24,6
0,0,253,24,66
2,47,109,24,0
359,26,260,24,56
37,36,3444,24,2
57,15,122,24,10
8,26,4,24,1
9,7,52,24,2
7,34,110,24,1
1,34,15,24,1
250,13,619,24,9
26,33,526,24,8
3,39,53,24,0
1,46,73,24,0
190,25,3368,24,8
4,46,2308,24,0
0,0,206,24,793
10,42,473,24,2
42,21,22,24,2
92,2,105,24,51
12,30,189,24,2
8,28,51,24,1
82,12,66,24,0
348,22,2692,24,9
7,64,1635,24,0
383,14,717,24,35
39,21,78,24,4
3,65,1053,24,0
5,50,272,24,0
30,5,64,24,6
92,11,262,24,18
97,18,99,24,3
1,39,34,24,1
0,72,27,24,0
65,10,54,24,3
0,72,24,24,0
16,3,65,24,8
0,60,80,24,0
1,64,451,24,0
10,42,818,24,5
34,31,1609,24,8
0,15,1,24,0
0,61,2,24,0
0,55,3,24,0
0,43,1,24,0
0,41,1,24,0
1,28,14,24,0
1,68,157,24,0
8,28,162,24,0
13,27,195,24,3
7,41,141,24,3
8,30,57,24,1
15,44,624,24,7
11,38,99,24,1
18,31,30,24,1
11,26,58,24,1
3,44,12,19,0
32,5,79,24,4
58,30,1395,23,3
55,24,174,24,0
58,22,117,19,3
0,31,44,8,1
81,9,345,24,15
0,21,2,24,0
0,6,1,24,0
0,56,2,24,0
0,0,2,24,0
0,3,1,24,0
0,54,3,24,0
0,19,2,24,0
0,35,71,24,0
0,52,234,24,0
0,66,5,24,0
0,45,1,24,0
0,15,1,24,0
0,22,1,24,0
0,47,1,24,0
0,18,2,24,0
0,69,1,24,0
0,52,1,24,0
0,49,1,24,0
0,49,1,24,0
0,37,1,24,0
0,60,1,24,0
0,51,1,24,0
0,57,1,24,0
0,7,1,24,0
0,42,1,24,0
9,20,1,24,0
0,49,1,24,0
0,55,1,24,0
6,14,3,24,0
0,60,1,24,0
0,23,1,24,0
0,1,1,24,0
0,42,2,24,0
0,38,1,24,0
0,47,1,24,0
0,71,1,24,0
0,69,1,24,0
0,1,1,24,0
0,7,1,24,0
0,65,1,24,0
0,4,1,24,2
6,21,3,24,0
95,41,1337,24,31
0,0,145,24,109
5,66,43,24,5
444,28,516,24,115
105,71,375,24,2
141,2,834,24,147
1,70,102,24,2
6,68,138,24,5
3,47,75,24,4
14,37,150,24,10
8,59,100,24,0
0,0,565,24,465
95,14,133,24,24
340,11,353,24,103
91,63,4518,24,27
9,72,156,24,11
134,13,344,24,37
41,60,759,24,6
85,5,428,24,76
14,71,184,24,3
84,17,210,24,18
109,4,468,24,86
123,26,423,24,28
104,21,114,24,21
5,66,45,24,1
91,25,345,24,22
13,60,460,24,1
38,51,546,24,10
2,66,247,24,0
37,12,108,24,10
41,19,80,24,7
10,70,635,24,1
25,31,68,24,11
17,44,206,24,8
11,46,159,24,3
161,22,288,24,38
112,10,474,24,44
5,37,32,24,1
2,66,44,24,1
47,1,95,24,48
105,6,326,24,54
117,5,220,24,70
14,41,48,20,6
25,37,97,22,11
30,15,42,24,16
7,70,1906,24,3
9,54,573,24,3
135,33,1313,24,22
126,32,6056,24,12
56,37,487,24,11
540,6,2030,24,196
166,15,270,24,27
11,51,508,24,5
9,70,965,24,2
67,45,1656,24,16
106,2,546,24,124
8,60,721,24,4
197,2,636,24,184
6,59,161,24,3
86,16,123,24,10
343,12,618,24,56
186,6,88,24,135
16,67,200,24,5
138,17,213,24,24
30,18,38,24,8
13,61,3289,24,5
186,16,587,24,16
177,27,447,24,18
294,16,138,24,30
94,3,51,24,84
56,6,76,24,19
51,4,63,24,63
15,28,216,24,3
6,57,375,24,0
14,30,25,24,0
9,6,103,24,19
6,34,41,24,1
105,2,58,24,48
471,17,1548,24,43
13,38,38,24,2
321,3,538,24,95
245,13,622,24,36
6,48,67,24,6
14,33,67,24,5
27,45,235,24,5
131,36,2612,24,11
307,14,869,24,50
98,23,205,24,8
1,65,81,24,1
0,0,274,24,153
19,51,92,24,17
0,0,320,24,154
13,44,72,24,2
4,58,247,24,7
8,59,55,24,7
23,45,422,24,4
0,0,50,24,150
3,62,14,24,0
4,57,25,24,1
1,71,95,24,0
57,11,51,24,28
72,24,26,24,14
316,31,5690,24,21
148,17,557,24,23
6,53,1,24,0
9,46,258,24,0
14,44,94,24,0
2,64,137,24,0
6,47,91,24,1
0,69,25,24,0
293,12,107,24,42
1,48,54,24,1
12,53,323,24,2
1,64,1605,24,0
10,40,432,24,1
29,30,337,24,4
97,8,61,24,36
0,69,80,24,1
253,3,229,24,345
6,32,52,24,2
139,18,275,24,37
4,66,126,24,2
7,62,37,24,1
31,10,11,24,14
25,48,260,24,6
4,61,356,24,0
30,13,57,24,12
54,11,179,24,47
14,9,67,24,7
13,28,66,24,3
8,51,100,24,1
358,15,643,24,43
1,65,128,24,2
5,44,120,24,4
12,61,307,24,4
6,57,89,24,2
8,65,147,24,1
65,5,98,24,37
46,29,110,24,13
77,26,147,24,29
11,56,222,24,4
28,30,120,24,4
5,51,88,24,2
21,33,129,24,6
62,4,134,24,43
17,45,6,24,2
0,61,240,24,0
1,67,95,24,0
524,12,408,24,78
6,51,294,24,2
6,65,244,24,0
9,45,78,24,1
11,35,81,24,3
7,67,233,24,2
56,17,72,24,13
102,18,5,24,19
42,21,117,24,6
49,13,60,24,10
5,39,1,24,1
109,12,311,24,22
417,22,791,24,12
233,14,188,24,38
4,61,760,24,1
164,20,563,24,29
127,18,150,24,21
35,28,117,24,6
11,60,262,24,0
87,15,1,24,7
14,72,91,24,1
16,64,163,24,0
17,51,501,24,3
14,56,349,24,6
7,53,309,24,6
24,42,176,24,6
97,6,65,24,23
30,33,121,24,6
57,25,99,24,9
106,5,230,24,147
62,18,86,24,12
18,36,209,24,6
16,47,180,24,7
47,8,86,24,58
185,3,706,24,94
110,22,149,24,13
199,37,342,24,28
3,64,94,1,0
8,50,104,7,0
41,26,63,11,1
2,64,1,24,1
0,54,1,24,0
0,28,1,24,0
0,15,1,24,0
0,36,1,24,0
0,55,1,24,0
0,68,1,24,0
0,20,1,24,0
0,65,1,24,0
0,30,1,24,0
0,36,2,24,0
0,61,1,24,0
0,44,1,24,0
0,34,1,24,0
4,56,46,24,2
129,31,112,24,39
26,41,111,24,18
25,40,121,24,7
63,50,516,24,11
205,16,98,24,22
1,58,85,24,1
190,20,322,24,55
10,52,57,24,0
277,18,81,24,33
13,31,78,24,1
61,47,308,24,26
56,33,260,24,25
4,62,62,24,0
11,67,31,24,2
345,9,519,24,213
24,30,116,24,7
6,72,44,24,1
20,46,80,24,2
172,2,53,24,280
48,38,139,24,11
118,14,31,24,30
16,20,6,24,3
78,17,76,24,8
249,24,56,24,32
195,6,570,24,121
2,58,66,24,0
0,69,1,24,0
4,56,51,24,0
6,37,53,24,3
76,12,52,24,14
28,27,77,24,10
1,62,78,24,1
119,28,54,24,20
21,52,162,24,8
100,14,83,24,21
125,21,73,24,18
19,49,166,24,4
0,71,61,24,0
5,57,90,24,0
160,16,221,24,27
5,68,63,24,0
4,66,51,24,0
92,14,79,24,32
137,7,187,24,59
324,22,778,24,52
184,14,83,24,66
464,7,82,24,177
33,72,80,24,7
94,25,36,24,24
31,72,126,24,15
276,4,62,24,96
644,22,59,24,99
126,52,63,6,6
0,24,1,24,0
0,48,1,24,0
0,63,1,24,0
0,47,1,24,0
1,49,1,24,0
1,13,2,24,0
0,59,1,24,0
0,46,1,24,0
0,34,3,24,0
0,5,1,24,0
6,19,1,24,0
3,8,1,24,1
0,58,1,24,0
0,16,3,24,0
0,42,1,24,0
0,44,1,24,0
0,29,1,24,0
0,72,2,24,0
0,56,1,24,0
0,22,2,24,0
0,45,1,24,0
0,52,1,24,0
0,43,1,24,0
0,62,2,24,0
0,20,1,24,0
1,23,1,24,0
0,26,1,24,0
0,54,1,24,0
0,28,1,24,0
0,40,3,24,0
0,38,2,24,0
0,45,1,24,0
0,19,2,24,0
0,29,1,24,0
3,4,1,24,0
0,33,1,24,0
0,65,1,24,0
0,3,3,24,0
0,60,1,24,0
6,29,5,24,1
0,47,2,24,1
0,69,133,24,0
2,41,3,24,0
1,40,4,24,0
4,27,2,24,1
4,34,2,24,0
0,70,11,24,0
6,38,11,24,0
14,35,3,24,0
3,50,1,24,1
1,56,3,24,0
1,53,4,24,0
31,18,13,24,6
21,7,6,24,6
1,64,5,24,0
3,41,5,24,0
0,70,3,24,0
0,70,3,24,1
40,20,16,24,5
0,71,3,24,1
27,25,6,24,2
35,23,13,24,3
0,69,2,24,0
73,7,2,24,19
2,45,12,24,0
0,64,17,24,0
1,43,3,24,0
16,14,5,24,3
3,36,3,24,1
42,11,7,24,9
2,64,40,24,0
52,23,4,24,9
66,12,5,24,17
2,42,3,24,1
7,8,49,24,4
5,34,6,24,1
37,12,4,24,7
1,29,2,24,0
